,status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
799207,for_sale,6.0,5.0,0.05,Flushing,New York,11385.0,3000.0,1998-01-29,1199000.0
799212,for_sale,4.0,2.0,0.05,Stuyvesant Hts,New York,11233.0,2200.0,2000-04-25,1150000.0
799234,for_sale,3.0,2.0,0.04,New York City,New York,11212.0,1148.0,1988-02-29,599000.0
799236,for_sale,3.0,3.0,0.1,Howard Beach,New York,11414.0,2968.0,1998-05-12,1300000.0
799248,for_sale,6.0,2.0,0.06,Corona,New York,11368.0,1891.0,2005-07-18,1179000.0
799265,for_sale,5.0,2.0,0.04,Ridgewood,New York,11385.0,1600.0,1997-11-25,925000.0
799291,for_sale,1.0,1.0,0.12,New York City,New York,10011.0,700.0,2010-10-27,1150000.0
799297,for_sale,3.0,2.0,0.05,Saint Albans,New York,11412.0,1224.0,2018-09-26,649000.0
799300,for_sale,3.0,1.0,0.05,Woodhaven,New York,11421.0,1216.0,1996-09-20,699000.0
799320,for_sale,5.0,3.0,50.0,Jamaica,New York,11432.0,2445.0,2011-08-15,1200000.0
799337,for_sale,6.0,5.0,0.04,New York City,New York,10022.0,4500.0,1994-02-04,4950000.0
799341,for_sale,5.0,2.0,0.09,Saint Albans,New York,11412.0,1780.0,2001-08-10,629900.0
799351,for_sale,3.0,2.0,0.05,Brooklyn,New York,11234.0,2235.0,2006-11-29,899000.0
799358,for_sale,4.0,3.0,0.11,Flushing,New York,11358.0,2000.0,2003-09-29,1600000.0
799359,for_sale,6.0,3.0,0.05,Corona,New York,11368.0,1800.0,2004-11-24,1138000.0
799366,for_sale,4.0,6.0,0.05,New York City,New York,11233.0,3000.0,2018-02-07,2250000.0
799393,for_sale,4.0,4.0,0.14,Bayside,New York,11361.0,1875.0,2003-09-08,1398880.0
799397,for_sale,4.0,3.0,0.16,College Point,New York,11356.0,2112.0,2013-09-25,1548888.0
799398,for_sale,1.0,1.0,0.16,New York,New York,10017.0,721.0,2013-04-26,815000.0
799405,for_sale,7.0,3.0,0.06,Corona,New York,11368.0,3432.0,1998-11-20,1850000.0
799408,for_sale,5.0,3.0,0.04,New York City,New York,11206.0,2432.0,1997-06-03,1550000.0
799426,for_sale,3.0,3.0,0.11,Floral Park,New York,11001.0,1703.0,2014-09-26,839000.0
799432,for_sale,1.0,1.0,0.02,Brooklyn,New York,11201.0,720.0,2013-05-22,575000.0
799442,for_sale,6.0,5.0,0.05,Fresh Meadows,New York,11365.0,2000.0,2019-06-07,1388000.0
799477,for_sale,3.0,2.0,0.06,Jamaica,New York,11412.0,1518.0,2018-07-24,599000.0
799484,for_sale,3.0,3.0,0.05,Floral Park,New York,11001.0,1437.0,2002-04-01,695555.0
799493,for_sale,6.0,4.0,0.1,Flushing,New York,11358.0,1972.0,1989-08-11,1460000.0
799509,for_sale,8.0,3.0,0.1,Paterson,New Jersey,7514.0,3348.0,2001-09-28,498000.0
799516,for_sale,3.0,2.0,0.04,Bellerose,New York,11426.0,1280.0,2001-06-07,749000.0
799551,for_sale,1.0,2.0,0.27,Nutley,New Jersey,7110.0,1026.0,2008-05-13,299000.0
